,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
15,-0.7992507886175895,-1.0993923470411828,-1.310791917681202,-1.4449074718460486,-1.5131396909875832,-1.4502927183609975,-1.2508667277382588,-1.0089889534178902,-0.6647914953134907,-0.2937250944908882,0.06840408871116062,0.40085712622444797,0.6904000611877694,0.9190438786469336,1.104605723986506,1.224857132868186,1.251153177020969,1.2383202491555585,1.1727806532714984,1.00870250413518,0.7850429041951709,0.6079026677672742,0.3962739377010871,-0.03219689937660994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-0.316977881130539,-0.73702218986794,-1.0691869887848693,-1.2992535706744188,-1.434397116488223,-1.482516908007897,-1.4520388458004974,-1.3778514244014926,-1.031797055018556,-0.5481635279391509,-0.04965302017103653,0.36584920154193556,0.6768175943448633,0.872588127832566,1.0139194443753021,1.138728096524826,1.2330586864669506,1.2841407086547303,1.2492522141192621,1.0877777290334065,0.8533665421639683,0.6362679478659041,0.41252079140164677,-0.025428556040749187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-0.22696672466170484,-0.6580869971717976,-0.9750510721679057,-1.2089267755557338,-1.3589915997560795,-1.4355774031515376,-1.492438749634769,-1.443741738796525,-1.1250436456103312,-0.6528126918436198,-0.21143281170885247,0.16860617495162816,0.4751661408072212,0.7319453344557665,0.9377154930126199,1.105987508208867,1.2171091738902013,1.3050383462791377,1.3309041176145848,1.213135382204588,0.9694335757396068,0.7802810915044094,0.527042184993956,0.026705686396269992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,-0.7479551485726665,-1.0922769421651761,-1.3329458910261685,-1.4867407993965576,-1.5562529883946314,-1.4805216287126666,-1.2698472217958572,-0.9608321784400206,-0.5753731620946898,-0.194772872846149,0.15311198728400666,0.47333449447643855,0.7325961723611467,0.94618581553603,1.1210352079925086,1.2085570787626836,1.2232628261089677,1.2215136843541234,1.1437740508054852,0.9878413025125086,0.7676437904859911,0.5850204346746487,0.32375048292326736,-0.1901084948332307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-0.5929652816251729,-1.006565904686506,-1.2987537966528984,-1.479097005586757,-1.5646295564476707,-1.4981606164989776,-1.2729490609694363,-0.9873573233490975,-0.6008661697979183,-0.22553773898621424,0.12623299773244162,0.4751043259473377,0.7442419203088396,0.9530718177921381,1.130515618222237,1.2312700637278895,1.279400244890302,1.2707020193790226,1.184807042455139,0.9986650165137607,0.7058972428466165,0.5046782926856874,0.23894750331610323,-0.31665165121686545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-0.67238839854697,-1.051590205390837,-1.3163488512052268,-1.4728636307750596,-1.5496234381119336,-1.4819187804608978,-1.2675206978992843,-0.9819352078074668,-0.6238388652313609,-0.2787680072033452,0.05578494618958157,0.3837903298096716,0.6435338157980588,0.8786890876395165,1.0858430504524592,1.2164461709212784,1.2614432993601354,1.2731453389541416,1.2049530963200221,1.0373631721344336,0.7868141458270512,0.6260504114046329,0.37515311010933367,-0.13221389228793445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-0.7484423643329361,-1.0720643574571924,-1.2982323426017268,-1.443871274180817,-1.5007897151825706,-1.4426666510908328,-1.2484211778308798,-0.9964742585606836,-0.6890544459967148,-0.34736310652269536,-0.010972108644606416,0.31252942217065155,0.58260591894511,0.8247953911864343,1.0239195879608232,1.1727507707283715,1.2599654824432278,1.2973087982327383,1.2698433917810983,1.100111998402324,0.8595487673324785,0.6809031630878211,0.44889275595686345,-0.03482364582629365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,-0.6430437607305585,-1.006435295635074,-1.253531948039629,-1.4220396360331284,-1.5126777094042316,-1.4584267461761573,-1.289739220735493,-1.0519341697677904,-0.7144392272550186,-0.36411588017781826,0.00539012793030344,0.34294501625879686,0.6409956120267367,0.8927080922418572,1.0848943774454,1.2098814032249967,1.2899090672133715,1.3146666891064045,1.2441704098177686,1.0625345881812325,0.7966149496400858,0.5933386885280415,0.3443237700203943,-0.10598919768048341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-0.3687284626462974,-0.758706126801586,-1.0598239883592941,-1.2663365200390493,-1.402139892120583,-1.4296923070332788,-1.4144144276741062,-1.3365233589754189,-1.0249590841806697,-0.5733475819268389,-0.1297667598489834,0.24160323072782586,0.5826786229172161,0.8501068017854668,1.0488498136201727,1.2148172039236624,1.3384113305344043,1.3539503702245028,1.2863098445146621,1.086261031025326,0.8177229207506397,0.63138502463492,0.37636196148565537,-0.0640196465383563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.3484865862207174,-0.7137423454473891,-1.0013257756033427,-1.1934832014724137,-1.3387108755752273,-1.4125322236247924,-1.432896733431569,-1.414163995243925,-1.1372849869094823,-0.6948137946654495,-0.25658520863116163,0.10899690491933668,0.4446849624073233,0.7372289782854403,0.9492940179079308,1.1077064066933369,1.222256774356455,1.3082185032523677,1.3062603773094084,1.1934070521301883,0.9791880739704425,0.8293914393340573,0.6120394596655768,0.14535277659361406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-0.8279819417757838,-1.115026328379412,-1.3120093605579688,-1.4395613718251046,-1.489252200516612,-1.4200829858680544,-1.2319490053742863,-0.9984178188999737,-0.668175398923855,-0.32473794329941197,0.028281621545838135,0.3802539613396339,0.6734246144942698,0.9151241563699261,1.098650346637295,1.1957804701596828,1.2603418945818414,1.2630646797156226,1.1788154243261229,1.0379636549055173,0.8147476351880298,0.6596536050676456,0.38632786663806895,-0.06523557554903232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.6559012332021237,-1.0044907319829648,-1.260740860010521,-1.4320209020123822,-1.5190566208783867,-1.4823218530696431,-1.290943761810719,-1.0414488114501201,-0.72501619148058,-0.32880548154341954,0.024306078320260847,0.38953229565278213,0.700158812503615,0.9604843782971868,1.1345558160291955,1.2416895841522633,1.2653047920293126,1.233817848193247,1.1454980872913745,1.0060957845277998,0.8055619152739911,0.6357333990518068,0.34029207497297725,-0.14228441885495216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-0.5871724353755514,-0.9728148417286583,-1.2565093930452051,-1.4292093090434903,-1.5135627362218433,-1.46134097694057,-1.2402875801262911,-0.9855427257111908,-0.6675328009123256,-0.3108400914606654,0.08185256435335415,0.4591344978944053,0.7599867359521114,0.9934560588081746,1.2163188116787937,1.3283117124074504,1.3274382301733552,1.3026063780897867,1.1793205999060399,0.9637576628489318,0.6612208519111846,0.43224372340189776,0.12540189288182343,-0.40623682974151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-0.6075816193373191,-0.9699772439913993,-1.2432623052256453,-1.4271834681049618,-1.5101506593487306,-1.463853699960032,-1.2655557795140473,-1.034070982570555,-0.6901688081784447,-0.3284698545958772,0.018409005283604982,0.39518138750435344,0.7005766517619512,0.9451081978628606,1.1480928146081117,1.2971804239117999,1.3683042069398552,1.3293539606689255,1.1817863609758101,0.9819050971854786,0.700196649359308,0.5113987889794036,0.24102707949875557,-0.2782462037131988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-0.6322996170718548,-1.0002376426673394,-1.2507808161161573,-1.4229977409239085,-1.5025842670974139,-1.4601759281308508,-1.2686137432001652,-1.0108869878164466,-0.6559928346817028,-0.271419145658027,0.10357643411911452,0.42860200973506074,0.7158192593778453,0.9494117000153622,1.1490396611536557,1.2627797084562504,1.33600183309094,1.3385223881558175,1.2526974881967405,1.0247762964551979,0.6713944763593803,0.43036639828047496,0.14384230128053166,-0.3308412313125127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-0.33475122419217035,-0.7403796828787601,-1.0409216232755722,-1.254739676523556,-1.3826591294155628,-1.42894396371466,-1.4034976209350671,-1.3581756212276304,-1.057358585233201,-0.6010437626856386,-0.17134443920754208,0.20079113046915126,0.5143313378533769,0.7607482194190011,0.9638375443599132,1.1394173095391034,1.269743848910261,1.3690533596500771,1.3612131351179864,1.2004197583107217,0.91122551131562,0.7064168388896003,0.4266446161128883,-0.0500272806583484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
